FactSales[TransactionID];FactSales[SellerID];FactSales[CustomerID];FactSales[Invoice];FactSales[SKUID];FactSales[Quantity];FactSales[UnitaryPrice];FactSales[TaxRate];FactSales[invoice_Hora];FactSales[Invoice_Min]
20932;164;461;62643;598;9;13;15;20;44
21442;164;162;62840;608;9;13;15;14;8
21121;164;386;62719;602;9;13;15;23;5
29032;164;467;65770;586;9;13;15;12;49
29214;164;467;65848;588;9;13;15;18;15
33234;164;461;67419;583;9;13;15;13;26
33239;164;461;67419;545;9;13;15;13;26
34184;164;461;67792;583;9;13;15;12;0
40023;164;461;70008;549;9;13;15;17;39
43988;164;461;71491;554;9;13;15;18;11
21855;164;235;63017;589;9;13;15;19;4
21857;164;235;63017;603;9;13;15;19;4
22065;164;386;63093;539;9;13;15;21;54
22447;164;327;63267;616;9;13;15;17;52
22659;164;467;63354;548;9;13;15;20;44
22666;164;642;63356;553;9;13;15;11;28
22881;164;461;63440;547;9;13;15;15;44
23312;164;162;63618;563;9;13;15;21;5
24071;164;461;63893;614;9;13;15;21;21
24658;164;467;64106;572;9;13;15;20;41
29028;164;350;65769;606;9;13;15;23;36
52090;164;328;74627;545;9;13;15;14;2
25590;164;461;64443;536;9;13;15;13;4
29927;164;683;66130;555;9;13;15;12;31
47817;164;467;72987;614;9;13;15;11;20
27376;164;461;65156;573;9;13;15;10;26
28395;164;307;65542;586;9;13;15;15;45
29414;164;327;65918;598;9;13;15;18;35
29761;164;461;66071;608;9;13;15;14;45
31967;164;173;66901;552;9;13;15;11;15
32613;164;461;67178;617;9;13;15;19;53
32617;164;461;67178;560;9;13;15;19;53
33722;164;461;67612;580;9;13;15;23;34
33727;164;461;67612;572;9;13;15;23;34
34176;164;350;67790;603;9;13;15;16;11
34528;164;461;67906;611;9;13;15;9;25
35958;164;467;68475;616;9;13;15;9;51
36964;164;467;68852;536;9;13;15;9;36
36965;164;467;68852;560;9;13;15;9;36
37223;164;173;68944;573;9;13;15;15;22
37393;164;171;69019;549;9;13;15;22;23
37926;164;467;69217;617;9;13;15;12;21
39379;164;687;69775;545;9;13;15;23;29
39777;164;386;69931;536;9;13;15;10;51
41202;164;461;70438;608;9;13;15;10;50
42718;164;162;71018;572;9;13;15;11;56
42925;164;283;71096;601;9;13;15;21;47
42937;164;461;71101;589;9;13;15;23;13
43464;164;145;71313;595;9;13;15;14;56
46294;164;378;72398;559;9;13;15;10;8
46571;164;467;72499;608;9;13;15;15;56
46760;164;461;72568;608;9;13;15;9;20
47322;164;461;72796;541;9;13;15;16;12
48464;164;150;73248;598;9;13;15;11;48
48472;164;173;73250;541;9;13;15;19;29
49481;164;145;73643;603;9;13;15;14;47
49485;164;628;73646;601;9;13;15;10;11
49733;164;642;73731;555;9;13;15;11;55
50525;164;228;74029;563;9;13;15;9;53
51505;164;327;74413;602;9;13;15;17;14
51831;164;689;74530;543;9;13;15;15;49
52991;164;651;74994;614;9;13;15;11;30
54570;164;628;75680;568;9;13;15;10;34
54866;164;461;75786;617;9;13;15;10;33
55557;164;126;76016;568;9;13;15;17;10
56648;164;609;76432;559;9;13;15;17;28
59064;164;681;77353;606;9;13;15;19;32
59618;164;257;77575;611;9;13;15;9;13
59626;164;461;77577;568;9;13;15;21;52
59957;164;461;77718;592;9;13;15;16;33
60837;164;687;78070;539;9;13;15;16;8
61444;164;461;78325;555;9;13;15;17;31
61448;164;461;78325;616;9;13;15;17;31
62278;164;328;78632;611;9;13;15;18;24
62947;164;467;78895;536;9;13;15;10;12
65796;164;327;80053;588;9;13;15;14;46
65814;164;609;80056;578;9;13;15;13;31
66584;164;683;80344;595;9;13;15;12;52
67070;164;228;80527;589;9;13;15;9;23
67764;164;467;80809;602;9;13;15;18;32
68264;164;467;81022;611;9;13;15;23;53
68942;164;461;81295;543;9;13;15;20;56
69228;164;461;81417;602;9;13;15;21;17
69518;164;378;81532;554;9;13;15;15;35
69519;164;378;81532;560;9;13;15;15;35
70092;164;461;81737;549;9;13;15;19;32
70099;164;461;81737;589;9;13;15;19;32
71269;164;642;82206;617;9;13;15;16;11
72408;164;687;82664;602;9;13;15;13;33
73266;164;461;83008;549;9;13;15;17;43
73277;164;605;83011;598;9;13;15;12;6
73762;164;133;83201;586;9;13;15;23;18
74263;164;171;83381;553;9;13;15;17;18
75111;164;461;83711;580;9;13;15;10;13
75413;164;662;83823;549;9;13;15;21;58
76221;164;126;84154;554;9;13;15;23;22
76223;164;327;84155;616;9;13;15;17;25
76564;164;171;84290;613;9;13;15;12;0
76568;164;283;84293;606;9;13;15;18;56
76585;164;461;84299;603;9;13;15;21;12
76587;164;461;84299;555;9;13;15;21;12
79784;164;689;85535;568;9;13;15;13;46
80698;164;651;85869;613;9;13;15;11;2
81475;164;145;86177;592;9;13;15;10;7
81992;164;689;86394;557;9;13;15;10;11
82382;164;461;86568;563;9;13;15;21;15
82608;164;162;86655;617;9;13;15;12;9
82628;164;605;86660;541;9;13;15;13;29
83080;164;467;86844;598;9;13;15;11;51
85259;164;651;87683;583;9;13;15;14;1
85703;164;467;87858;548;9;13;15;22;24
85947;164;461;87958;549;9;13;15;17;4
86566;164;235;88216;541;9;13;15;23;43
88598;164;235;89019;545;9;13;15;21;56
89556;164;467;89394;601;9;13;15;23;15
90797;164;681;89874;603;9;13;15;23;28
91089;164;461;89990;608;9;13;15;22;45
91093;164;467;89991;608;9;13;15;17;40
95436;164;461;91679;613;9;13;15;17;36
95945;164;461;91883;595;9;13;15;15;45
96061;164;150;91931;570;9;13;15;18;27
96215;164;228;91991;601;9;13;15;15;57
96227;164;628;91996;559;9;13;15;23;13
99357;164;133;93312;541;9;13;15;14;45
99364;164;283;93315;572;9;13;15;11;19
99384;164;681;93321;614;9;13;15;16;40
100168;164;257;93641;588;9;13;15;17;22
100192;164;651;93648;602;9;13;15;19;54
101752;164;467;94275;606;9;13;15;11;32
101756;164;467;94275;602;9;13;15;11;32
102822;164;145;94684;613;9;13;15;18;24
102840;164;461;94692;617;9;13;15;23;9
103145;164;467;94807;613;9;13;15;15;29
103492;164;461;94963;589;9;13;15;11;26
104129;164;461;95197;604;9;13;15;15;49
104722;164;461;95428;555;9;13;15;9;47
105039;164;467;95563;541;9;13;15;10;23
105416;164;628;95724;604;9;13;15;23;31
105587;164;162;95795;570;9;13;15;9;12
106513;164;461;96151;570;9;13;15;10;32
106759;164;642;96240;541;9;13;15;22;10
107315;164;467;96450;545;9;13;15;22;27
108211;164;467;96774;572;9;13;15;21;40
108449;164;467;96854;563;9;13;15;21;37
109257;164;307;97183;547;9;13;15;9;34
109716;164;307;97365;578;9;13;15;23;36
110579;164;461;97700;539;9;13;15;19;52
112847;164;162;98605;595;9;13;15;23;21
20650;170;617;62518;595;9;13;15;9;55
20652;170;639;62520;552;9;13;15;21;14
21138;170;368;62727;608;9;13;15;18;43
21139;170;368;62727;588;9;13;15;18;43
54897;170;650;75796;583;9;13;15;10;2
22314;170;260;63203;602;9;13;15;21;45
23702;170;450;63749;536;9;13;15;11;51
29224;170;450;65853;611;9;13;15;12;3
49300;170;458;73568;586;9;13;15;11;45
25350;170;639;64351;559;9;13;15;9;40
30609;170;469;66383;539;9;13;15;9;5
33255;170;260;67426;583;9;13;15;10;14
45047;170;639;71907;601;9;13;15;16;26
45667;170;469;72149;608;9;13;15;22;57
52759;170;193;74892;568;9;13;15;15;10
26976;170;250;64959;617;9;13;15;16;21
27158;170;650;65047;580;9;13;15;23;30
27582;170;321;65237;611;9;13;15;22;54
27884;170;120;65347;583;9;13;15;16;50
28542;170;299;65600;576;9;13;15;17;56
29933;170;184;66133;549;9;13;15;18;34
31996;170;458;66913;554;9;13;15;10;44
32472;170;450;67117;554;9;13;15;18;2
32964;170;260;67313;616;9;13;15;18;5
34191;170;184;67795;552;9;13;15;13;51
34196;170;260;67797;576;9;13;15;18;15
34747;170;287;67999;617;9;13;15;15;46
35251;170;469;68181;617;9;13;15;16;0
35497;170;450;68295;606;9;13;15;21;39
35695;170;458;68374;548;9;13;15;10;9
35982;170;321;68482;598;9;13;15;9;6
36209;170;120;68572;611;9;13;15;12;24
36221;170;650;68580;553;9;13;15;14;50
36444;170;636;68668;552;9;13;15;12;41
36693;170;469;68758;548;9;13;15;20;9
36697;170;650;68759;563;9;13;15;21;12
37941;170;368;69224;580;9;13;15;19;53
38545;170;450;69461;566;9;13;15;13;30
39054;170;193;69655;588;9;13;15;14;42
40045;170;368;70017;589;9;13;15;12;1
40308;170;287;70116;539;9;13;15;18;35
41224;170;657;70446;616;9;13;15;11;55
42960;170;300;71109;602;9;13;15;17;33
43221;170;450;71221;588;9;13;15;14;34
44234;170;450;71576;583;9;13;15;13;24
44235;170;450;71576;595;9;13;15;13;24
44241;170;469;71579;548;9;13;15;23;55
45277;170;469;71995;557;9;13;15;12;23
45654;170;324;72145;580;9;13;15;21;34
45800;170;450;72210;545;9;13;15;14;35
46017;170;120;72296;580;9;13;15;23;53
46031;170;300;72301;602;9;13;15;12;31
46577;170;270;72502;573;9;13;15;20;9
47618;170;324;72909;573;9;13;15;14;52
48756;170;458;73361;548;9;13;15;21;39
50023;170;270;73843;545;9;13;15;10;16
51838;170;270;74532;598;9;13;15;11;17
52995;170;239;74995;568;9;13;15;23;57
53192;170;299;75078;606;9;13;15;21;24
53983;170;635;75418;589;9;13;15;13;22
54334;170;469;75591;580;9;13;15;17;59
55826;170;469;76125;617;9;13;15;11;58
57279;170;450;76664;563;9;13;15;9;40
57286;170;458;76665;617;9;13;15;21;10
57666;170;450;76796;586;9;13;15;13;34
57903;170;450;76884;549;9;13;15;21;16
58471;170;458;77130;586;9;13;15;10;29
59079;170;287;77359;552;9;13;15;16;5
59085;170;336;77361;563;9;13;15;13;24
59658;170;636;77589;541;9;13;15;13;27
59662;170;650;77590;568;9;13;15;9;34
62296;170;617;78639;606;9;13;15;18;49
64415;170;124;79503;580;9;13;15;11;59
64435;170;458;79511;573;9;13;15;13;7
65822;170;143;80058;548;9;13;15;11;3
67449;170;324;80678;583;9;13;15;16;10
68285;170;635;81029;614;9;13;15;13;18
69557;170;650;81541;614;9;13;15;15;4
71573;170;469;82320;614;9;13;15;16;54
71578;170;617;82321;616;9;13;15;17;43
72077;170;368;82545;617;9;13;15;11;26
72088;170;458;82546;539;9;13;15;19;36
73791;170;239;83210;611;9;13;15;13;39
74285;170;184;83392;588;9;13;15;13;22
74449;170;299;83450;589;9;13;15;15;0
74860;170;469;83612;570;9;13;15;19;4
75438;170;636;83833;539;9;13;15;23;48
75914;170;359;84017;614;9;13;15;23;50
76900;170;250;84399;560;9;13;15;9;25
77682;170;250;84695;603;9;13;15;13;46
78246;170;450;84912;547;9;13;15;10;30
78887;170;639;85166;555;9;13;15;16;32
79172;170;450;85280;576;9;13;15;18;43
79941;170;336;85601;588;9;13;15;19;12
80358;170;299;85759;548;9;13;15;20;28
81512;170;617;86195;589;9;13;15;14;18
83797;170;450;87114;555;9;13;15;11;10
84570;170;639;87420;606;9;13;15;10;6
86277;170;336;88101;566;9;13;15;18;57
86278;170;336;88101;601;9;13;15;18;57
86285;170;469;88104;601;9;13;15;23;52
87943;170;617;88741;541;9;13;15;18;4
88183;170;359;88846;545;9;13;15;10;30
89802;170;250;89485;549;9;13;15;14;58
91113;170;450;89998;553;9;13;15;23;1
91790;170;368;90259;539;9;13;15;13;30
93142;170;686;90784;539;9;13;15;20;48
93847;170;450;91070;573;9;13;15;20;31
94780;170;260;91419;541;9;13;15;16;42
94937;170;124;91483;566;9;13;15;20;37
94943;170;368;91486;595;9;13;15;10;16
94953;170;639;91490;578;9;13;15;11;38
95234;170;617;91595;543;9;13;15;14;33
95449;170;143;91684;604;9;13;15;18;40
95459;170;469;91691;583;9;13;15;14;36
98032;170;635;92744;554;9;13;15;21;13
98571;170;450;92965;608;9;13;15;22;19
98956;170;450;93137;553;9;13;15;12;29
99990;170;450;93587;608;9;13;15;21;27
100201;170;458;93654;553;9;13;15;16;51
101435;170;450;94152;598;9;13;15;19;43
102550;170;125;94569;566;9;13;15;17;42
103360;170;636;94909;548;9;13;15;20;49
104167;170;469;95205;586;9;13;15;11;54
104611;170;469;95385;557;9;13;15;20;5
105426;170;458;95728;613;9;13;15;16;4
106522;170;270;96153;559;9;13;15;21;15
107334;170;469;96453;613;9;13;15;15;13
107691;170;184;96576;568;9;13;15;12;6
107693;170;287;96577;589;9;13;15;10;44
108810;170;239;96999;547;9;13;15;23;39
109736;170;120;97372;572;9;13;15;11;36
109750;170;639;97375;604;9;13;15;18;21
110393;170;450;97630;589;9;13;15;9;57
111902;170;120;98214;604;9;13;15;10;44
111927;170;469;98220;614;9;13;15;23;39
112855;170;469;98607;601;9;13;15;9;1
113104;170;636;98718;557;9;13;15;12;55
113737;170;469;98952;613;9;13;15;9;9
21222;187;457;62768;568;9;13;15;18;37
21556;187;457;62888;572;9;13;15;21;42
22369;187;457;63224;606;9;13;15;16;25
22741;187;188;63383;613;9;13;15;11;2
22744;187;214;63385;573;9;13;15;19;5
22911;187;457;63453;617;9;13;15;23;57
43040;187;400;71140;559;9;13;15;12;42
47396;187;457;72821;570;9;13;15;13;13
36096;187;457;68528;545;9;13;15;9;54
36097;187;457;68528;617;9;13;15;9;54
38853;187;457;69579;617;9;13;15;17;5
43296;187;369;71254;560;9;13;15;20;5
53062;187;457;75023;549;9;13;15;16;53
24444;187;457;64042;539;9;13;15;20;50
25118;187;214;64269;598;9;13;15;10;45
25681;187;267;64478;554;9;13;15;13;56
25702;187;457;64483;553;9;13;15;13;25
26289;187;360;64694;608;9;13;15;22;38
42215;187;696;70816;598;9;13;15;9;37
45094;187;267;71927;617;9;13;15;16;53
50134;187;457;73881;541;9;13;15;20;43
50959;187;457;74187;554;9;13;15;22;0
26840;187;156;64904;617;9;13;15;21;29
27196;187;457;65064;602;9;13;15;9;54
29077;187;632;65789;616;9;13;15;20;40
30353;187;267;66291;555;9;13;15;12;25
30363;187;457;66292;580;9;13;15;19;49
30718;187;457;66417;559;9;13;15;18;42
30721;187;457;66417;616;9;13;15;18;42
30723;187;457;66417;572;9;13;15;18;42
33586;187;331;67558;559;9;13;15;13;56
33590;187;389;67559;549;9;13;15;19;16
34611;187;262;67941;580;9;13;15;17;46
35306;187;262;68201;566;9;13;15;13;29
35309;187;369;68203;554;9;13;15;17;1
35415;187;457;68252;592;9;13;15;12;46
38053;187;457;69260;563;9;13;15;23;28
38620;187;457;69489;573;9;13;15;13;10
39160;187;632;69700;560;9;13;15;10;29
39650;187;388;69878;553;9;13;15;13;37
41303;187;395;70481;560;9;13;15;23;1
41865;187;211;70699;572;9;13;15;10;43
41869;187;457;70701;545;9;13;15;17;52
42181;187;156;70806;614;9;13;15;11;11
42183;187;156;70806;539;9;13;15;11;11
42187;187;166;70807;604;9;13;15;9;51
42778;187;357;71038;592;9;13;15;10;16
42782;187;457;71039;547;9;13;15;21;46
43928;187;640;71469;557;9;13;15;16;42
44593;187;640;71723;595;9;13;15;20;48
45370;187;166;72026;536;9;13;15;19;57
45710;187;457;72173;586;9;13;15;17;42
53447;187;331;75194;606;9;13;15;18;42
53708;187;457;75300;616;9;13;15;10;49
53798;187;167;75339;541;9;13;15;16;20
53807;187;457;75341;566;9;13;15;12;12
55159;187;214;75879;588;9;13;15;15;31
55387;187;695;75956;573;9;13;15;21;51
55670;187;457;76060;616;9;13;15;23;17
56703;187;271;76455;604;9;13;15;17;52
56713;187;457;76458;576;9;13;15;18;19
57745;187;457;76823;536;9;13;15;23;58
58548;187;457;77158;543;9;13;15;22;0
58831;187;168;77264;588;9;13;15;23;41
58836;187;395;77267;595;9;13;15;17;23
59777;187;457;77641;604;9;13;15;18;39
60583;187;369;77963;592;9;13;15;11;59
61773;187;388;78452;611;9;13;15;14;6
63279;187;457;79025;614;9;13;15;17;25
63546;187;316;79128;580;9;13;15;15;51
65900;187;640;80094;613;9;13;15;16;56
66376;187;457;80274;560;9;13;15;19;32
67646;187;665;80755;553;9;13;15;15;41
68339;187;211;81060;583;9;13;15;16;46
68353;187;457;81064;548;9;13;15;10;57
68356;187;457;81064;586;9;13;15;10;57
70225;187;457;81785;568;9;13;15;10;13
70389;187;457;81842;573;9;13;15;21;36
71390;187;457;82250;559;9;13;15;16;20
71637;187;632;82350;547;9;13;15;11;15
71766;187;457;82410;536;9;13;15;12;16
71771;187;634;82412;536;9;13;15;21;55
72187;187;209;82579;570;9;13;15;19;8
72496;187;156;82695;536;9;13;15;20;48
72881;187;665;82858;589;9;13;15;10;4
73604;187;457;83141;617;9;13;15;17;28
76283;187;457;84175;583;9;13;15;23;36
76285;187;457;84175;602;9;13;15;23;36
76290;187;457;84175;578;9;13;15;23;36
77771;187;168;84726;614;9;13;15;16;13
77806;187;634;84735;548;9;13;15;10;11
78523;187;395;85030;576;9;13;15;19;53
79231;187;168;85298;541;9;13;15;19;1
79849;187;357;85566;573;9;13;15;12;17
80403;187;271;85774;592;9;13;15;19;31
81329;187;665;86115;578;9;13;15;13;49
81585;187;211;86223;592;9;13;15;17;55
84282;187;360;87308;606;9;13;15;9;33
85604;187;457;87817;547;9;13;15;12;44
86649;187;640;88247;557;9;13;15;21;9
88259;187;640;88874;566;9;13;15;23;24
88716;187;457;89062;549;9;13;15;19;52
89913;187;457;89520;560;9;13;15;17;17
90054;187;156;89587;543;9;13;15;18;0
90626;187;665;89815;588;9;13;15;10;37
90861;187;457;89911;570;9;13;15;17;7
92568;187;354;90570;616;9;13;15;13;20
93398;187;457;90895;592;9;13;15;20;8
93903;187;457;91090;586;9;13;15;14;47
93906;187;665;91091;602;9;13;15;10;44
95507;187;457;91711;598;9;13;15;16;16
97524;187;634;92539;572;9;13;15;16;40
98097;187;457;92771;611;9;13;15;11;9
98838;187;360;93088;606;9;13;15;18;45
99000;187;457;93153;555;9;13;15;11;41
100634;187;457;93824;570;9;13;15;18;57
103826;187;457;95071;611;9;13;15;15;58
104760;187;696;95442;545;9;13;15;20;53
120693;187;457;101630;554;9;13;15;16;10
124496;187;457;103130;549;9;13;15;18;32
124583;187;457;103168;566;9;13;15;22;3
126504;187;271;103920;604;9;13;15;12;1
130158;187;457;105290;543;9;13;15;23;30
136334;187;457;107718;560;9;13;15;15;54
139884;187;457;109159;568;9;13;15;10;53
142145;187;457;110050;559;9;13;15;12;37
142436;187;457;110189;536;9;13;15;18;2
148150;187;395;112406;576;9;13;15;11;47
154306;187;360;114844;606;9;13;15;15;37
156374;187;640;115656;557;9;13;15;18;29
21489;175;463;62860;613;9;13;15;11;44
21693;175;463;62948;595;9;13;15;18;45
22339;175;463;63209;606;9;13;15;19;56
22495;175;320;63287;536;9;13;15;19;33
22504;175;463;63290;566;9;13;15;13;19
32011;175;385;66918;588;9;13;15;13;7
34237;175;463;67809;536;9;13;15;20;33
45292;175;137;71998;554;9;13;15;17;5
55314;175;241;75931;616;9;13;15;14;34
24702;175;485;64123;576;9;13;15;12;39
32481;175;463;67120;580;9;13;15;18;1
51865;175;475;74539;572;9;13;15;19;15
25634;175;463;64462;611;9;13;15;18;15
34755;175;463;68002;548;9;13;15;21;57
56133;175;485;76228;541;9;13;15;21;49
27625;175;485;65249;572;9;13;15;11;29
29234;175;463;65857;555;9;13;15;23;39
30626;175;463;66389;549;9;13;15;23;20
31170;175;161;66575;560;9;13;15;17;12
32256;175;385;67019;613;9;13;15;22;6
33286;175;463;67437;548;9;13;15;13;58
36469;175;334;68675;592;9;13;15;21;4
37985;175;463;69234;604;9;13;15;23;17
38186;175;266;69312;604;9;13;15;20;46
39081;175;295;69664;543;9;13;15;18;4
40683;175;463;70241;601;9;13;15;16;52
40684;175;463;70241;616;9;13;15;16;52
41247;175;676;70454;536;9;13;15;10;43
42122;175;117;70785;559;9;13;15;14;38
43828;175;234;71433;541;9;13;15;22;15
44832;175;128;71820;576;9;13;15;22;54
44846;175;463;71826;570;9;13;15;10;8
45304;175;266;72002;589;9;13;15;9;1
46076;175;485;72313;614;9;13;15;16;35
46079;175;676;72315;583;9;13;15;11;8
48509;175;475;73270;572;9;13;15;13;23
49023;175;334;73462;573;9;13;15;16;49
50071;175;295;73856;572;9;13;15;19;4
50569;175;485;74048;592;9;13;15;12;31
51553;175;385;74430;602;9;13;15;12;7
52312;175;463;74720;586;9;13;15;11;39
53018;175;200;75006;602;9;13;15;13;34
55322;175;295;75933;598;9;13;15;21;57
55839;175;485;76130;539;9;13;15;17;25
58275;175;485;77036;611;9;13;15;14;33
58756;175;463;77237;541;9;13;15;21;13
59686;175;485;77599;586;9;13;15;16;29
60868;175;475;78083;601;9;13;15;22;39
62476;175;266;78710;603;9;13;15;18;52
63885;175;128;79288;601;9;13;15;17;38
63886;175;128;79288;608;9;13;15;17;38
64929;175;122;79697;608;9;13;15;21;41
64935;175;200;79700;614;9;13;15;10;0
65470;175;334;79914;617;9;13;15;19;58
65641;175;485;79990;617;9;13;15;13;9
67787;175;306;80817;616;9;13;15;13;22
67799;175;608;80819;588;9;13;15;10;35
68298;175;463;81035;552;9;13;15;22;10
68733;175;385;81212;616;9;13;15;12;27
68972;175;334;81304;568;9;13;15;21;48
69578;175;485;81550;603;9;13;15;10;42
69868;175;676;81657;547;9;13;15;21;20
70730;175;241;81991;616;9;13;15;14;59
71582;175;295;82324;602;9;13;15;15;58
72832;175;463;82839;614;9;13;15;16;8
72841;175;485;82841;601;9;13;15;10;39
72842;175;485;82841;541;9;13;15;10;39
73576;175;685;83130;601;9;13;15;15;31
74314;175;200;83402;563;9;13;15;16;21
74876;175;320;83619;588;9;13;15;18;16
75451;175;241;83839;611;9;13;15;15;20
77719;175;485;84708;595;9;13;15;13;8
78264;175;334;84917;545;9;13;15;19;56
78486;175;264;85020;554;9;13;15;17;16
79182;175;306;85283;598;9;13;15;21;49
79804;175;266;85544;601;9;13;15;11;38
79946;175;226;85603;617;9;13;15;11;33
79949;175;485;85605;547;9;13;15;20;42
80737;175;463;85883;560;9;13;15;17;35
80747;175;694;85886;611;9;13;15;20;18
80972;175;608;85978;573;9;13;15;14;51
82022;175;320;86404;555;9;13;15;14;2
82192;175;117;86489;598;9;13;15;11;37
82193;175;137;86490;539;9;13;15;10;1
82451;175;485;86590;586;9;13;15;17;41
86859;175;463;88344;576;9;13;15;13;2
87378;175;241;88525;598;9;13;15;14;23
87678;175;128;88639;601;9;13;15;23;41
89830;175;202;89495;586;9;13;15;16;15
89840;175;485;89499;616;9;13;15;22;11
89843;175;485;89499;613;9;13;15;22;11
90338;175;463;89704;568;9;13;15;16;15
90553;175;485;89784;604;9;13;15;22;35
93372;175;694;90885;578;9;13;15;13;45
93713;175;463;91008;578;9;13;15;9;27
93853;175;199;91072;547;9;13;15;13;42
94344;175;200;91256;617;9;13;15;19;57
94632;175;485;91350;608;9;13;15;17;5
95474;175;485;91697;554;9;13;15;14;13
95475;175;485;91697;576;9;13;15;14;13
95671;175;128;91779;552;9;13;15;16;0
96473;175;463;92096;545;9;13;15;17;15
96725;175;226;92197;547;9;13;15;22;5
97183;175;202;92391;578;9;13;15;21;45
97192;175;334;92395;560;9;13;15;18;27
98053;175;463;92752;548;9;13;15;17;56
98962;175;200;93140;606;9;13;15;21;41
100004;175;266;93589;539;9;13;15;15;40
100214;175;694;93659;586;9;13;15;15;58
101444;175;122;94157;617;9;13;15;22;43
101792;175;385;94289;548;9;13;15;22;37
102222;175;694;94435;543;9;13;15;9;11
114226;175;202;99131;543;9;13;15;16;36
125539;175;310;103534;583;9;13;15;19;27
126267;175;234;103821;555;9;13;15;15;32
129212;175;463;104926;608;9;13;15;19;43
135722;175;485;107467;617;9;13;15;22;5
143248;175;463;110513;589;9;13;15;16;27
144205;175;200;110870;549;9;13;15;15;27
147059;175;266;111967;583;9;13;15;21;7
147061;175;306;111969;539;9;13;15;12;37
149331;175;685;112851;586;9;13;15;15;38
150725;175;200;113411;563;9;13;15;23;53
153093;175;137;114351;539;9;13;15;23;36
20518;129;343;62469;578;9;13;15;13;47
21041;129;355;62686;559;9;13;15;17;20
23225;129;464;63587;602;9;13;15;20;16
37562;129;464;69078;606;9;13;15;22;18
32683;129;187;67203;560;9;13;15;15;16
45915;129;343;72261;549;9;13;15;16;19
49146;129;190;73515;553;9;13;15;23;28
21774;129;280;62981;613;9;13;15;20;55
22244;129;478;63168;595;9;13;15;22;24
22408;129;229;63239;573;9;13;15;17;40
22802;129;344;63406;588;9;13;15;9;57
23078;129;311;63527;580;9;13;15;13;41
23540;129;206;63694;614;9;13;15;21;30
